"epoch.mjd","a","e","i","om","w","ma","epoch","q","tp","n_obs_used"
56461,386.9,0.9947,124.08,44.57,215.69,360.00,2456461.5,2.048,2456498.73,230
56496,2187,0.9979,105.11,48.40,218.26,360.00,2456496.5,4.677,2456735.17,305
56549,3314,0.9984,27.62,241.02,80.17,360.00,2456549.5,5.141,2456611.48,147
56836,-4196,1.0013,146.23,35.69,204.93,-0.00,2456836.5,5.338,2457037.11,496
56430,181.6,0.9854,27.09,84.97,136.58,360.00,2456430.5,2.647,2456432.17,270
56656,-4056,1.0018,128.40,262.75,36.00,-0.00,2456656.5,7.499,2456680.71,221
56553,6.246,0.6561,15.50,289.39,37.89,1.64,2456553.5,2.148,2456527.50,1606
56476,1953,0.9980,118.23,200.76,320.96,0.00,2456476.5,3.989,2456346.38,105
56437,7876,0.9994,136.01,256.77,19.16,0.00,2456437.5,4.905,2456261.44,72
56439,59.84,0.9596,85.05,68.42,125.64,0.10,2456439.5,2.416,2456392.06,129
56443,79.79,0.9881,42.34,125.91,171.33,0.00,2456443.5,0.948,2456442.67,52
56470,-5253,1.0009,106.78,285.88,1.94,0.00,2456470.5,4.872,2456058.70,242
56503,7.432,0.5924,2.17,17.68,323.95,350.43,2456503.5,3.029,2456700.27,43
56550,48.04,0.9748,37.04,322.61,142.28,0.07,2456550.5,1.210,2456526.01,287
56516,6.8,0.7319,23.24,187.75,176.24,2.25,2456516.5,1.823,2456475.94,28
56570,819.8,0.9961,102.84,276.75,337.97,0.00,2456570.5,3.180,2456545.49,103
56525,8.588,0.6052,18.70,160.80,138.11,6.89,2456525.5,3.390,2456349.59,82
56711,2581,0.9989,125.53,2.03,104.97,0.00,2456711.5,2.835,2456705.55,295
56907,-7480,1.0012,93.91,177.28,177.19,-0.00,2456907.5,8.647,2456985.46,492
56851,14.77,0.5961,4.26,256.61,113.56,359.47,2456851.5,5.967,2456881.89,229
56609,55.64,0.9668,116.72,325.96,59.48,359.94,2456609.5,1.847,2456635.80,158
56655,515.5,0.9984,64.04,70.71,67.17,0.00,2456655.5,0.812,2456649.23,3894
56580,3.033,0.2734,0.90,342.68,8.23,13.22,2456580.5,2.204,2456509.65,318
56575,-6531,1.0004,83.96,221.54,166.06,0.00,2456575.5,2.824,2456507.42,109
56573,5.868,0.6233,24.21,10.28,345.84,4.77,2456573.5,2.210,2456504.77,43
56596,3.393,0.5285,9.35,2.63,342.52,20.87,2456596.5,1.600,2456464.18,118
56831,446.4,0.9869,31.40,319.70,190.38,359.99,2456831.5,5.831,2456887.16,421
56596,11.93,0.7972,23.94,211.25,143.14,359.55,2456596.5,2.419,2456615.22,137
56966,897.5,0.9943,43.09,7.00,107.38,0.00,2456966.5,5.117,2456956.37,471
56850,60.57,0.9822,145.26,317.66,23.31,0.01,2456850.5,1.081,2456844.46,1853
57349,-2938,1.0003,148.88,186.14,340.36,0.00,2457349.5,0.823,2457342.22,4396
56699,-1164,1.0014,65.31,72.81,48.03,-0.00,2456699.5,1.661,2456768.73,2087
56891,-786.1,1.0045,37.85,48.44,94.46,-0.00,2456891.5,3.508,2456944.85,1794
56629,12.72,0.8910,32.13,100.92,339.64,0.74,2456629.5,1.387,2456595.41,904
57258,-1986,1.0026,67.85,55.62,40.45,-0.00,2457258.5,5.185,2457303.07,2445
56784,488.8,0.9987,154.89,278.62,314.57,359.99,2456784.5,0.626,2456928.72,1519
56648,3.486,0.5939,4.70,117.86,1.33,348.46,2456648.5,1.416,2456724.68,105
57042,10.45,0.5747,4.57,179.84,307.20,0.43,2457042.5,4.444,2457027.76,179
57376,-1301,1.0010,163.23,130.96,164.46,-0.00,2457376.5,1.314,2457499.23,3266
56727,219.9,0.9913,29.41,243.40,308.84,359.97,2456727.5,1.919,2456822.15,436
56686,3.31,0.4516,8.22,56.87,232.80,182.20,2456686.5,1.815,2457773.04,55
56676,5.925,0.6498,24.51,106.67,356.23,5.65,2456676.5,2.075,2456593.84,123
56715,4.678,0.2417,13.67,230.59,213.15,30.67,2456715.5,3.547,2456400.69,56
57323,-4890,1.0009,121.36,29.73,356.79,0.00,2457323.5,4.180,2457271.36,2742
56808,152.2,0.9685,31.90,310.11,182.70,359.96,2456808.5,4.800,2456883.90,37
56950,-4724,1.0004,105.21,330.49,292.26,-0.00,2456950.5,2.003,2457081.14,399
58156,-2943,1.0032,28.38,161.39,345.86,0.00,2458156.5,9.557,2458007.36,1269
56698,3.043,0.4461,2.68,167.87,24.00,9.85,2456698.5,1.686,2456645.46,47
56724,,1.0000,135.50,283.35,56.08,,2456724.5,0.512,2456706.75,297
56744,108.4,0.9828,151.78,204.41,345.88,0.06,2456744.5,1.862,2456674.23,601
56871,688.9,0.9990,156.39,56.39,344.04,0.00,2456871.5,0.664,2456841.01,4812
56766,3781,0.9991,108.25,239.90,8.24,0.00,2456766.5,3.496,2456570.33,190
56879,148.2,0.9709,119.06,267.45,86.04,359.92,2456879.5,4.314,2457024.80,298
56918,16.08,0.6441,6.48,327.57,1.30,322.90,2456918.5,5.722,2459344.42,15
56774,937.6,0.9942,165.64,337.93,77.05,0.01,2456774.5,5.468,2456603.14,74
56925,55.69,0.9156,155.82,4.54,147.80,359.69,2456925.5,4.698,2457056.08,270
56780,141.2,0.9849,99.94,34.70,169.18,0.01,2456780.5,2.139,2456762.83,105
57487,21.88,0.7660,5.82,115.79,145.07,3.15,2457487.5,5.121,2457160.59,67
56794,8.646,0.8024,159.70,41.94,195.48,358.68,2456794.5,1.709,2456828.52,103
56905,6.326,0.6468,5.18,149.41,182.78,3.20,2456905.5,2.235,2456853.92,1130
56858,8.171,0.7731,6.26,115.57,178.61,0.90,2456858.5,1.854,2456837.07,204
56905,-2347,1.0026,122.81,35.68,45.61,-0.00,2456905.5,6.203,2456987.88,75
57175,-2365,1.0024,160.18,234.67,336.74,-0.00,2457175.5,5.577,2457261.02,86
56879,974.4,0.9929,32.41,245.33,40.70,0.00,2456879.5,6.908,2456856.51,56
56865,137.9,0.9824,164.91,80.37,93.74,0.02,2456865.5,2.434,2456830.43,90
56916,5.814,0.5955,3.35,265.06,145.27,352.79,2456916.5,2.351,2457019.09,87
57083,5.012,0.2592,9.37,311.85,298.77,55.07,2457083.5,3.713,2456456.52,192
56873,4773,0.9995,133.01,143.80,237.86,360.00,2456873.5,2.184,2456938.73,50
57239,5803,0.9993,61.64,19.93,353.57,0.00,2457239.5,3.882,2457094.70,1594
56855,7.546,0.3850,7.81,87.70,204.36,4.30,2456855.5,4.641,2456765.05,53
57885,2.277e+04,0.9997,81.35,240.39,65.76,0.00,2457885.5,6.244,2457733.38,1798
58163,12.16,0.1807,9.04,145.85,254.49,327.49,2458163.5,9.964,2459562.30,267
57070,1133,0.9997,43.11,8.76,120.05,360.00,2457070.5,0.315,2457210.01,704
57111,579.7,0.9978,80.30,94.98,12.40,0.00,2457111.5,1.290,2457052.57,7890
56904,256.3,0.9913,124.82,333.00,320.47,0.01,2456904.5,2.223,2456848.41,67
56949,28.43,0.9421,89.95,63.13,47.38,359.80,2456949.5,1.647,2456980.57,766
56958,6485,0.9993,49.80,326.66,2.53,360.00,2456958.5,4.223,2457028.88,40
57031,179.4,0.9925,9.93,104.05,55.65,0.02,2457031.5,1.345,2456980.74,523
57846,1.4e+04,0.9995,90.84,334.11,113.43,0.00,2457846.5,7.276,2457608.73,830
56947,3182,0.9994,42.41,279.53,180.84,360.00,2456947.5,1.818,2456952.01,129
56929,4.064,0.4128,1.09,126.54,213.85,12.45,2456929.5,2.386,2456825.99,109
56973,-8652,1.0009,123.80,352.66,288.83,0.00,2456973.5,8.137,2456595.81,42
57397,169.8,0.9876,64.67,8.12,87.81,0.01,2457397.5,2.101,2457366.30,2941
56932,91.91,0.9777,169.32,356.05,293.17,0.06,2456932.5,2.050,2456882.89,39
56953,14.89,0.7825,22.28,50.29,294.78,2.57,2456953.5,3.239,2456803.50,53
56968,787.4,0.9968,152.99,163.58,51.31,0.00,2456968.5,2.558,2456904.01,47
56957,3.485,0.4710,6.46,12.05,347.73,12.74,2456957.5,1.843,2456873.43,61
57863,2.229e+04,0.9995,95.57,190.10,326.27,360.00,2457863.5,10.953,2462890.63,129
56974,5.414,0.5265,22.46,166.30,178.03,354.55,2456974.5,2.564,2457044.16,42
56992,4.41,0.3963,8.81,247.25,150.36,12.97,2456992.5,2.662,2456870.61,51
57435,1587,0.9983,82.00,69.96,85.01,360.00,2457435.5,2.670,2457457.98,3410
57102,-871.7,1.0070,90.11,286.37,158.92,0.01,2457102.5,6.066,2456715.70,47
57279,6.587,0.3531,15.27,33.35,67.41,353.79,2457279.5,4.261,2457386.00,91
57004,114.5,0.9790,145.49,245.34,281.26,359.66,2457004.5,2.399,2457429.13,55
57052,-1773,1.0017,53.56,338.13,209.85,-0.00,2457052.5,3.088,2457100.50,139
57002,11.39,0.8693,98.31,151.26,33.24,359.47,2457002.5,1.488,2457023.12,46
56988,-4316,1.0011,41.11,224.56,230.78,-0.00,2456988.5,4.899,2457287.21,32
57051,11.17,0.8578,10.63,21.29,167.77,359.53,2457051.5,1.587,2457069.21,120
56986,9378,0.9992,82.80,43.13,44.21,360.00,2456986.5,7.562,2457460.08,21
57174,9.797,0.6502,12.71,295.94,225.64,359.47,2457174.5,3.427,2457190.87,1038
57046,6.258,0.7100,25.97,61.57,34.37,1.02,2457046.5,1.815,2457030.24,617
57056,901.3,0.9967,149.78,37.47,351.45,360.00,2457056.5,3.010,2457118.12,58
57131,-1065,1.0021,14.92,19.52,182.27,-0.01,2457131.5,2.241,2457405.15,305
57110,20.12,0.9008,80.37,341.09,244.88,0.17,2457110.5,1.996,2457094.56,60
57032,-383.1,1.0137,108.90,258.47,212.37,-0.03,2457032.5,5.267,2457264.99,23
57067,7.482,0.8459,172.51,277.08,249.62,359.57,2457067.5,1.153,2457076.37,57
57101,9.676,0.3824,18.03,353.36,188.27,353.98,2457101.5,5.976,2457285.23,92
57406,-1.431e+04,1.0002,105.09,341.90,284.77,-0.00,2457406.5,3.370,2457515.07,242
57346,8.711,0.5689,1.74,266.65,227.78,10.56,2457346.5,3.755,2457071.15,77
57093,6.611,0.5625,13.88,348.86,178.41,357.08,2457093.5,2.893,2457143.79,290
57138,477.5,0.9985,94.50,49.53,334.13,0.00,2457138.5,0.711,2457086.07,151
57073,4.989,0.9943,69.62,95.88,234.96,0.02,2457073.5,0.028,2457073.25,417
57105,12.98,0.5683,31.83,162.86,291.92,11.43,2457105.5,5.606,2456563.12,68
57634,-3705,1.0022,128.51,156.98,2.89,0.00,2457634.5,8.149,2457509.89,313
57111,78.82,0.9891,77.30,305.81,314.69,0.22,2457111.5,0.862,2456958.74,51
57087,9.148,0.4996,20.40,74.58,40.18,11.50,2457087.5,4.577,2456764.57,114
57104,7.239,0.3696,20.18,46.35,125.57,354.27,2457104.5,4.564,2457217.64,35
57873,382.9,0.9973,6.35,235.22,68.19,360.00,2457873.5,1.042,2457883.44,2826
57156,38.36,0.9684,28.69,262.55,352.03,0.06,2457156.5,1.211,2457141.32,308
57128,230.9,0.9964,73.39,31.64,57.57,0.01,2457128.5,0.834,2457090.86,316
57256,116.4,0.9859,48.70,285.96,36.35,0.01,2457256.5,1.644,2457245.36,2836
57134,15.55,0.9777,149.26,287.74,13.39,0.40,2457134.5,0.346,2457109.60,209
57278,16.19,0.8782,90.25,235.52,108.96,0.26,2457278.5,1.972,2457261.16,318
57250,-1974,1.0004,147.56,110.06,257.46,0.00,2457250.5,0.780,2457166.29,562
57169,32.54,0.9408,140.66,325.80,21.76,0.32,2457169.5,1.926,2457110.12,210
57808,-1414,1.0035,33.71,350.69,287.91,0.00,2457808.5,4.967,2457644.77,204
57331,4.782,0.3456,18.87,59.36,47.99,46.71,2457331.5,3.129,2456835.92,45
57242,-1891,1.0032,95.00,219.99,315.47,0.00,2457242.5,6.020,2456838.47,54
57218,247,0.9825,17.28,56.76,203.69,359.99,2457218.5,4.320,2457274.41,99
57264,180.6,0.9858,29.38,5.18,280.20,0.13,2457264.5,2.557,2456944.08,584
57168,261.9,0.9944,29.11,223.71,15.77,360.00,2457168.5,1.455,2457182.30,54
57181,-1.792e+04,1.0001,80.25,250.77,357.54,0.00,2457181.5,2.008,2457144.27,134
57185,6.695,0.5540,39.99,134.27,105.99,0.32,2457185.5,2.986,2457179.87,56
57704,-4622,1.0013,93.71,223.57,341.87,0.00,2457704.5,5.892,2457144.47,437
57203,385.9,0.9946,57.31,100.29,163.98,0.01,2457203.5,2.092,2457158.18,66
57418,7.203,0.1791,3.97,86.61,224.79,7.79,2457418.5,5.913,2457265.63,152
57268,132.9,0.9733,65.95,143.09,123.76,0.00,2457268.5,3.552,2457260.73,150
58161,6.512e+05,1.0000,127.21,299.86,89.59,360.00,2458161.5,3.730,2458168.53,3677
57251,246.7,0.9971,58.18,88.15,132.87,0.01,2457251.5,0.715,2457231.30,132
57286,6.074,0.5842,8.71,104.75,280.82,352.10,2457286.5,2.525,2457406.53,80
57319,7.177,0.3267,2.03,342.77,352.37,3.63,2457319.5,4.832,2457248.72,100
57276,7.406,0.7544,146.20,228.24,244.41,0.03,2457276.5,1.819,2457275.84,60
57313,5.898,0.6329,22.67,48.51,300.54,7.86,2457313.5,2.165,2457199.27,257
57278,4.514,0.4520,15.55,168.67,149.65,9.95,2457278.5,2.474,2457181.70,24
57323,3370,0.9985,83.61,36.41,272.02,0.00,2457323.5,4.903,2456700.38,33
57742,-1.783e+04,1.0004,124.54,51.06,30.77,-0.00,2457742.5,6.935,2457894.11,214
57307,4.054,0.4647,12.22,119.89,196.60,26.08,2457307.5,2.170,2457091.59,54
57372,87.04,0.9736,87.92,251.79,270.14,359.77,2457372.5,2.296,2457558.45,345
57376,27.97,0.6661,11.05,311.19,61.84,359.76,2457376.5,9.338,2457412.01,22
57329,4.564,0.3590,6.50,321.65,89.28,347.37,2457329.5,2.925,2457454.48,54
57708,7.298,0.5361,8.77,6.98,82.74,0.94,2457708.5,3.385,2457689.70,693
57371,1490,0.9991,11.39,224.08,281.50,360.00,2457371.5,1.413,2457628.08,405
57932,-7693,1.0006,139.23,197.19,179.65,-0.00,2457932.5,4.267,2458105.30,2145
57771,-961.4,1.0017,49.87,69.85,164.90,-0.00,2457771.5,1.637,2457916.85,5886
57411,821.5,0.9948,86.23,2.34,0.82,0.00,2457411.5,4.236,2457351.37,99
57465,18.55,0.7056,60.75,179.90,306.91,357.99,2457465.5,5.460,2457628.49,79
57829,-1339,1.0020,165.61,94.55,128.36,-0.00,2457829.5,2.720,2457994.09,2115
57511,193.2,0.9929,134.13,40.05,66.71,0.01,2457511.5,1.377,2457494.30,373
57389,-1734,1.0013,87.32,114.31,48.11,-0.00,2457389.5,2.232,2457525.69,355
57361,7.32,0.6341,11.61,294.25,117.63,3.24,2457361.5,2.678,2457296.39,188
57337,3.629,0.4204,12.16,161.79,219.03,4.47,2457337.5,2.104,2457306.18,88
58202,-1967,1.0040,148.85,281.62,196.35,-0.00,2458202.5,7.928,2458238.46,724
57368,15.75,0.8791,72.46,101.09,42.02,359.86,2457368.5,1.905,2457377.22,43
57358,5.023,0.4382,24.37,77.33,306.89,10.17,2457358.5,2.822,2457242.34,31
57415,18.13,0.8128,29.50,262.64,176.33,1.09,2457415.5,3.395,2457329.97,599
57945,-2235,1.0030,124.28,122.31,27.75,-0.00,2457945.5,6.802,2458118.54,227
57378,2.755,0.1696,4.56,107.11,329.02,341.11,2457378.5,2.287,2457466.14,46
57653,-1949,1.0019,57.58,139.88,348.49,0.00,2457653.5,3.685,2457599.75,620
57409,19.55,0.9391,155.28,191.11,20.40,1.04,2457409.5,1.190,2457318.62,116
57447,291.8,0.9914,71.22,135.78,24.71,359.98,2457447.5,2.514,2457523.68,573
57423,17.17,0.8792,57.34,350.51,102.79,1.79,2457423.5,2.073,2457294.47,222
58069,-2709,1.0020,121.19,128.17,10.32,-0.00,2458069.5,5.328,2458080.87,2139
57395,4.747,0.2739,26.78,291.74,139.88,19.54,2457395.5,3.446,2457190.49,49
57804,7.719,0.3795,8.59,187.79,338.46,357.59,2457804.5,4.790,2457857.03,153
57405,1249,0.9976,40.32,136.22,321.62,0.00,2457405.5,2.947,2457201.84,29
57407,256.7,0.9906,120.93,300.25,141.12,0.02,2457407.5,2.413,2457332.43,42
57465,5.023,0.5666,16.64,221.47,352.47,1.85,2457465.5,2.177,2457444.36,46
57611,35.06,0.9463,148.21,111.23,130.27,359.91,2457611.5,1.881,2457631.17,1422
57840,421.6,0.9924,50.48,231.95,8.56,0.01,2457840.5,3.206,2457727.22,522
57490,3.022,0.6663,18.92,180.53,351.90,5.16,2457490.5,1.009,2457463.02,148
57967,-1651,1.0051,56.18,181.78,328.74,0.01,2457967.5,8.463,2457437.80,236
57459,64.02,0.9756,38.16,24.40,214.40,359.93,2457459.5,1.560,2457498.10,148
57852,-2591,1.0032,131.89,233.03,47.29,-0.00,2457852.5,8.177,2457905.62,166
57465,141,0.9924,135.95,186.65,321.72,0.02,2457465.5,1.074,2457424.94,103
57508,2.583,0.2101,10.97,204.07,111.28,295.62,2457508.5,2.040,2457779.69,147
57522,630.7,0.9976,130.34,186.20,318.47,0.00,2457522.5,1.518,2457490.43,70
57548,6058,0.9991,104.63,317.56,63.11,0.00,2457548.5,5.401,2457419.94,75
57597,-8359,1.0003,90.85,325.70,18.25,0.00,2457597.5,2.292,2457582.88,310
58143,2381,0.9991,90.99,92.20,209.83,360.00,2458143.5,2.210,2458340.68,3553
58010,5255,0.9994,72.56,354.03,55.95,360.00,2458010.5,3.199,2458013.10,2073
58150,1980,0.9987,105.83,298.98,162.80,360.00,2458150.5,2.669,2458317.70,3071
57606,3.229,0.2942,25.71,319.54,267.54,56.51,2457606.5,2.279,2457273.80,40
57618,324.7,0.9819,29.89,320.80,356.00,359.99,2457618.5,5.888,2457677.98,37
58926,1.405e+04,0.9995,109.39,322.30,84.49,360.00,2458926.5,7.083,2459345.91,559
57635,16.79,0.5782,7.26,271.33,99.50,352.67,2457635.5,7.084,2458147.03,81
58267,704.7,0.9963,58.22,80.57,33.19,0.00,2458267.5,2.602,2458248.08,4319
57646,98.98,0.9955,53.07,78.67,118.14,359.97,2457646.5,0.447,2457672.50,60
57652,5.335,0.4751,10.86,168.35,174.06,5.00,2457652.5,2.801,2457590.00,186
57699,8.284,0.7088,94.69,227.54,273.61,354.63,2457699.5,2.412,2457829.31,127
57717,126.1,0.9818,129.82,56.23,137.35,359.95,2457717.5,2.300,2457786.15,130
57721,101.8,0.9813,81.31,339.10,92.28,359.97,2457721.5,1.908,2457751.60,178
57929,142.3,0.9814,22.68,271.75,194.68,359.96,2457929.5,2.649,2458003.48,436
57734,-1262,1.0003,46.43,61.43,162.75,-0.00,2457734.5,0.319,2457767.52,366
57804,194.6,0.9953,24.04,98.95,36.39,359.99,2457804.5,0.910,2457819.88,351
57760,8.195,0.7867,117.55,59.87,35.86,357.87,2457760.5,1.748,2457811.29,177
58389,2019,0.9963,26.46,256.43,224.57,360.00,2458389.5,7.564,2458603.38,289
57793,80.36,0.9715,49.79,121.07,2.04,359.87,2457793.5,2.290,2457890.63,196
57794,43.35,0.9111,98.51,97.90,304.11,0.04,2457794.5,3.855,2457784.11,186
58150,1.276e+05,0.9999,32.43,42.69,78.40,360.00,2458150.5,9.216,2458167.38,85
58795,-1913,1.0020,54.18,2.18,284.77,0.00,2458795.5,3.921,2458517.10,1581
57787,4.386,0.3577,20.18,121.55,16.18,0.74,2457787.5,2.817,2457780.56,88
57818,20.8,0.9278,65.75,357.46,110.20,0.48,2457818.5,1.502,2457772.45,60
57823,98.46,0.9753,118.58,249.82,138.78,0.05,2457823.5,2.431,2457775.12,97
57602,4.802,0.4403,20.73,82.34,7.26,3.25,2457602.5,2.688,2457567.79,74
57975,1380,0.9982,31.27,331.04,334.34,0.00,2457975.5,2.486,2457949.03,433
58032,-2040,1.0024,125.57,186.62,340.77,0.00,2458032.5,4.971,2457870.24,523
57819,7.423,0.6289,10.34,266.10,209.80,8.84,2457819.5,2.755,2457638.14,72
57817,112.7,0.9808,131.04,92.72,287.82,0.05,2457817.5,2.167,2457762.37,75
57828,-349.9,1.0026,14.55,142.73,152.47,-0.00,2457828.5,0.901,2457853.64,183
57834,21.57,0.8909,79.17,11.56,89.46,3.09,2457834.5,2.353,2457520.73,149
58200,-457.1,1.0130,70.72,220.74,334.27,0.03,2458200.5,5.926,2457911.39,614
57843,475.7,0.9990,88.19,223.17,87.24,360.00,2457843.5,0.494,2457866.81,642
57827,381.4,0.9953,122.64,206.19,306.74,0.04,2457827.5,1.783,2457550.35,84
57914,-1095,1.0041,146.48,158.74,64.81,-0.00,2457914.5,4.500,2458088.49,89
57998,-1333,1.0052,42.51,38.67,134.90,-0.00,2457998.5,6.928,2458083.69,73
57846,7.736,0.6612,3.53,259.36,218.55,14.84,2457846.5,2.621,2457522.56,26
57889,8.139,0.6503,47.91,79.82,105.94,358.77,2457889.5,2.846,2457918.41,165
57899,289.7,0.9911,159.05,279.47,73.10,0.01,2457899.5,2.590,2457858.53,155
58239,-3479,1.0021,154.01,225.64,4.20,0.00,2458239.5,7.286,2458192.27,138
59021,-4382,1.0004,87.54,88.27,236.16,-0.00,2459021.5,1.799,2459933.47,7469
57908,5.573,0.5812,4.28,354.33,253.21,0.26,2457908.5,2.334,2457904.99,99
58205,28.13,0.9059,16.68,298.90,15.11,0.52,2458205.5,2.648,2458126.54,556
58542,-1819,1.0042,82.26,102.38,171.72,-0.00,2458542.5,7.680,2458930.96,116
58154,1126,0.9982,57.25,85.05,303.84,0.00,2458154.5,2.003,2458121.64,475
58055,174,0.9732,77.51,7.00,110.33,0.08,2458055.5,4.656,2457871.78,65
58286,-2997,1.0011,105.66,65.87,167.65,-0.00,2458286.5,3.252,2458501.84,3294
58231,-1602,1.0037,15.88,216.26,92.66,-0.00,2458231.5,5.990,2458272.44,461
58040,419.2,0.9964,39.85,25.81,20.91,360.00,2458040.5,1.499,2458041.29,2873
57994,7.864,0.3085,7.70,221.39,122.27,346.88,2457994.5,5.438,2458288.08,46
58009,1211,0.9980,50.08,165.55,132.24,360.00,2458009.5,2.462,2458094.06,50
58321,4.133,0.1951,2.57,143.65,178.40,55.08,2458321.5,3.327,2457851.87,91
58036,20.43,0.8231,12.68,62.43,305.97,0.44,2458036.5,3.615,2457994.84,67
58235,-2674,1.0001,99.04,171.04,255.89,-0.00,2458235.5,0.208,2458346.45,986
58072,-1096,1.0014,152.83,130.87,134.69,-0.00,2458072.5,1.543,2458176.43,247
58073,-3046,1.0025,124.22,262.79,187.75,0.00,2458073.5,7.614,2457901.39,157
58046,2.775,0.3935,29.85,191.80,254.57,338.54,2458046.5,1.683,2458147.15,174
58037,3.156,0.3045,14.14,146.22,237.90,13.96,2458037.5,2.195,2457958.07,39
58101,-1679,1.0003,96.83,102.32,96.92,-0.00,2458101.5,0.581,2458171.21,1005
58830,5005,0.9997,57.23,64.38,92.99,360.00,2458830.5,1.615,2458974.45,6875
58113,1344,0.9994,88.11,230.09,246.89,360.00,2458113.5,0.825,2458318.65,542
58218,7.162,0.7098,44.84,322.28,120.11,356.30,2458218.5,2.079,2458290.49,208
58097,-5.416e+05,1.0000,95.43,149.71,147.73,0.00,2458097.5,6.701,2457993.62,59
58033,4.937,0.0999,15.91,165.15,297.46,309.51,2458033.5,4.443,2458595.38,62
58105,-2591,1.0030,158.23,245.95,159.18,-0.00,2458105.5,7.724,2458387.21,82
58082,16.94,0.7446,18.96,163.12,262.15,359.66,2458082.5,4.327,2458106.61,92
58827,-4758,1.0013,142.64,276.23,326.06,0.00,2458827.5,6.417,2458738.08,886
58113,13.71,0.7113,98.18,312.81,169.16,1.05,2458113.5,3.957,2458059.44,169
58150,7.735,0.5039,18.32,210.75,326.46,358.90,2458150.5,3.837,2458174.59,142
58163,31.32,0.8511,31.31,251.13,283.11,359.32,2458163.5,4.663,2458283.95,127
58187,3801,0.9990,55.24,307.51,134.45,0.00,2458187.5,3.719,2457996.97,91
59048,-5505,1.0008,128.42,65.98,147.85,-0.00,2459048.5,4.632,2459158.03,891
58169,9.865,0.8707,27.59,153.87,67.53,0.28,2458169.5,1.275,2458160.76,93
58155,25.3,0.9044,53.56,336.62,96.39,0.84,2458155.5,2.419,2458046.93,118
58459,496,0.9934,139.56,194.28,86.43,360.00,2458459.5,3.277,2458496.36,1589
58143,12.28,0.8044,3.15,97.63,356.14,357.39,2458143.5,2.403,2458257.31,72
58098,5.648,0.5230,23.58,87.83,359.68,5.74,2458098.5,2.694,2458020.32,36
58784,15.35,0.8035,76.95,340.39,264.53,1.73,2458784.5,3.018,2458678.79,863
58412,-1723,1.0030,162.42,133.17,68.35,0.00,2458412.5,5.117,2458207.94,312
58178,5.576,0.5345,5.13,270.45,234.33,0.26,2458178.5,2.596,2458175.07,121
58258,-1083,1.0018,34.45,91.14,134.14,-0.00,2458258.5,1.957,2458271.72,1672
58646,25.86,0.9070,160.47,251.13,175.98,359.49,2458646.5,2.406,2458713.91,658
58222,54.49,0.9503,72.48,146.84,299.47,359.99,2458222.5,2.705,2458225.82,227
58246,1770,0.9978,97.74,67.20,277.48,0.00,2458246.5,3.922,2458111.19,57
58248,18.43,0.9214,81.56,136.17,35.01,359.64,2458248.5,1.448,2458277.28,77
58227,641.6,0.9976,84.69,172.58,72.62,360.00,2458227.5,1.557,2458261.63,190
58548,322.2,0.9907,46.07,177.29,71.63,0.01,2458548.5,2.993,2458466.58,221
58200,-1.529e+05,1.0000,105.53,173.03,293.01,0.00,2458200.5,2.483,2457980.73,51
58767,-2247,1.0015,78.10,26.51,263.21,-0.00,2458767.5,3.440,2458821.57,530
58234,4.407,0.5400,7.39,68.46,120.23,9.86,2458234.5,2.027,2458141.96,169
58273,29.93,0.9372,164.19,260.00,325.00,0.35,2458273.5,1.879,2458215.40,163
58340,866.6,0.9958,136.67,91.59,217.71,359.98,2458340.5,3.627,2458736.48,465
58296,3.65,0.4833,10.59,268.63,17.89,340.42,2458296.5,1.886,2458435.03,69
58481,243.9,0.9930,67.42,243.02,56.23,0.01,2458481.5,1.712,2458455.08,731
58298,4.935,0.6603,26.63,145.19,140.43,357.05,2458298.5,1.676,2458331.34,129
58354,3.625,0.3645,2.21,219.16,93.65,15.92,2458354.5,2.303,2458243.02,201
58346,21.26,0.9387,37.26,339.46,14.13,0.37,2458346.5,1.303,2458309.52,171
58326,381.8,0.9966,159.44,292.44,354.56,360.00,2458326.5,1.307,2458332.48,258
58890,-1.683e+04,1.0002,77.53,25.26,24.40,0.00,2458890.5,3.125,2458798.46,4555
58333,27.87,0.9441,154.04,87.62,162.50,359.81,2458333.5,1.558,2458362.07,331
58412,3.007,0.4159,8.91,59.21,305.88,2.18,2458412.5,1.756,2458400.96,285
58374,6.657,0.4493,23.11,353.11,8.12,356.82,2458374.5,3.666,2458429.85,116
58531,12.74,0.6409,7.26,216.24,131.63,359.80,2458531.5,4.576,2458540.72,93
58538,1970,0.9993,69.72,324.63,112.88,360.00,2458538.5,1.291,2458641.70,272
58374,293.8,0.9942,11.68,298.46,345.14,0.04,2458374.5,1.709,2458181.11,92
58380,22.86,0.8416,103.76,171.14,178.01,358.98,2458380.5,3.621,2458493.48,187
59047,-7459,1.0007,108.30,75.48,180.42,-0.00,2459047.5,4.994,2459521.30,2198
58438,-990.7,1.0004,143.99,128.72,88.77,-0.00,2458438.5,0.387,2458456.01,750
58560,25.48,0.9029,159.11,356.79,318.66,0.85,2458560.5,2.475,2458449.48,173
58421,4.064,0.4777,18.24,226.55,138.77,17.64,2458421.5,2.123,2458274.88,108
58441,214.1,0.9851,69.00,78.38,0.01,359.97,2458441.5,3.199,2458544.19,154
